,Unnamed: 0,TID,TWEET,SCORE,SENTIMENT_LABEL,ENGLISH_TRANSLATION,CALC_SCORE,CALC_SENTIMENT_LABEL
11506,11506,33850,rushna logon k chor janey ki baat kartey ho sahib hamain tou cheezon k tootney ka gham hota hai - rushna hussain rushna wri nan,0,negative,rushn hussein rushn vri nunn - rushn hussein,0,neutral
11507,11507,33851,p - humlog kya karn ja rahe h - romant danc kareng p - kais - pillar k bicho bich phir unko ped samajhk un nan,1,neutral,q - what are we doing?,0,neutral
11508,11508,33854,mcx sharma ye ladkiyan khud kuch effort nhi krti aur fir kehti hai singl ab mai voh launda toh hu nhi jo itni nan,1,neutral,"shame on you ladies and gentlemen, this is a work in progress.",0,neutral
11509,11509,33857,nahi jaanna call mizyal nan,1,neutral,i don&#39;t know,0,neutral
11510,11510,33863,bharat trailer superb ?  jawaani humari jaaneman thi cool ?? yeah ??  jitn safe baal mere sar aur dh,2,positive,"bharat trailer superb? “jawani humari jaan, thi c ool ?? ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh &quot;jite white bal my friend and friend&quot;",5,positive
11511,11511,33872,abe ye druggist red buffalo aunti ko kon marna chahega ye ais hin mar jayega bhai ka success ko dekh ke nan,2,positive,"abe, this drug addict wants to kill red buffalo aunty.",-3,negative
11512,11512,33873,awwwwww thank u soooooooooo much hinu ?????????????????? lucki mujh yahan itni achi r piyari friend mili sweet nan,2,positive,thank you so much. looks like i&#39;m not so good at it.,2.333333333,positive
11513,11513,33874,nation pm baad pehl hum log hi ab ye hindu muslim band kar,2,positive,nathiyon pam baad pehl hum log na abhi this hindu muslim bandar,0,neutral
11514,11514,33875,gadh ka meat nahi khate tumhar jais tabhi gadh jais raink raha hai jabs modi aaya,0,negative,you are not able to stay in the donkey as you are staying like a donkey while you have a modicum of income.,2,positive
11515,11515,33880,shatram hona *.. kisi ka gender mat chang kr tu bc ..???????? aisi lappad logo ko friend ni bnata nan,0,negative,शत्रम् होन *॥ kisi ka gender matchangkrtu bc ???????? don&#39;t be fooled by such people,0,neutral
11516,11516,33881,femin 101 jahan mithe mithe batein hoti hai wahan metoo betoo nahi hota ??????,0,negative,"femin 101 is where i am, but i am not there?",0,neutral
11517,11517,33882,aisa likha kya main ki galtiyo sath hu ass,2,positive,write down why i am wrong,-2,negative
11518,11518,33886,world cup & panauti back strike less 1 minut engvsa,1,neutral,world cup & panauti back strike less 1 minute engvsa,-1,negative
11519,11519,33890,god bless heart bajan pray ???? nan,2,positive,why god bless you ???? nun,1.5,positive
11520,11520,33894,hurt anyon feel u think missionari sex inher bore bad fuck ppl u like nan,0,negative,hurt anyone feel u think missionary sex inner bore bad fuck pp u like nan,-1.8,negative
11521,11521,33895,modiji itna lokpriya hai film bharat ki film itiha ke sabs badi hit film hai nan,2,positive,modiji is popular but the film is a major interest film of bharat iti.,2,positive
11522,11522,33896,bear khud ki gaan -- -d mari padi h vo tujh bkl ko dikhta nhi haram ki aulad katw ho sale sb gaddar rhoge terrorist sale kutt nan,0,negative,beer khud ki gaan-dmari padi ho wo tujh bkl ko dikht nahi haram ki aulad katv ho sale sbgaddar rahoge terrorist sale kuttan,0,neutral
11523,11523,33898,firdouspti bharwey k bachey teri behan ko chodon makhan laga k khanzeer ki aulad,0,negative,firdausi bharviya&#39;s bacharai behan ka chodon makhna lag ki khanjare ki khandera ki,-1,negative
11524,11524,33902,cheik nah like song good lyric listen whether slow waylon song,2,positive,cheek ah like song good lyric listen whether slow watson song,2.5,positive
11525,11525,33905,cuttinup got ta check dude aint never heard shid keep g wilder much heavyweight move much nan,1,neutral,cutting got ta check due aunt never heard said keep g wider much heavyweight move much nan,-1,negative
11526,11526,33909,bhi tari kaha fat rahi hai hum sab des k nagarik hai bjp desh k nagariko ki hattya nahi karti hai,1,neutral,it is safe to say that we are the citizens of the country and the citizens of the country do not kill.,-1,negative
11527,11527,33928,bc ticket rate bhohot kam hai ?? bharat ko ff 's lageg 300cr karn ko 3cr + . bharat 's 300cr would 400cr thug sanj nan,1,neutral,what is the difference between the two? bharat&#39;s ff &#39;slegge 300c and karn&#39;s 3c and +. bharat&#39;s 300c and would&#39;s 400c are not included,0,neutral
11528,11528,33935,inhi seb bekaar ke muddon per seb ladt raho baki koi problem bachi nahi hai india mien nan,1,neutral,"keep up the good content, but there is no problem.",0,neutral
11529,11529,33938,marathi film industri peopl miss like anyth laksha love u r part,2,positive,marathi film industry paypalmislike anyth laksh love ur purt,3,positive
11530,11530,33940,suvar pappu aur putana ne apni aukat dikhadi shri surendra singh ki amethi mein goli mar kar hatya karva di - ye u,0,negative,suvar pappu and putan did their best to kill mr. surendra singh amethi main goli.,0,neutral
11531,11531,33943,shilpashind enjoy life friend famili ?? naki pais fek ke pr team ke bharos nan,2,positive,shilpashind enjoylife freand family ?? don&#39;t trust the money,1,positive
11532,11532,33948,got new bruce lee jeet kune hoodi veri nice high qualiti took 2 month huge back order,1,neutral,got new bruce lee feet june hood very nice high quality took 2 month huge back order,2,positive
11533,11533,33954,general adhar card bann hm aam jantao ko kitna verif hoti hai aur bjp crimin hone ka chitta bhi h,1,neutral,"how much money are available to the general population, and the mind of having a cc connection is also possible.",0,neutral
11534,11534,33955,indian mai aik pakistan bani ga shaa allahq k ab muslmano ki halaat bhot khrab ho chuki hai whan nan,2,positive,there is no such thing as a muslim in india.,-1,negative
11535,11535,33957,koppi amarind poora likh na bhai congress ka kutta na ghar ka na ghat ka,0,negative,koppi amarind poore likhaan bhani ongressk kuttha nahi khata nahi,0,neutral
11536,11536,33962,top secur pvt ltd campani epfo pais bhart nahi kisi se dar te nahi hai 5sal ka pf bh,1,neutral,"top to c urdu laxd c is not based on your appo money, who is not interested in 5 s pf p.",2,positive
11537,11537,33964,56 duaa kryn sbbb umair bhaiii sudhr jayn ???????? emot naa hon ???? na kryn,2,positive,58 dua kryn sbbb umar bhai sai sudhar jayan ???????? amot na ho ???? no kryn,-1,negative
11538,11538,33966,unlockyourinnerpow good even guru g bless us sewa simran parmarth make us perfect dh nan,2,positive,unlockyourinnerpow good even our g bless us sea simon parmarth make us perfect do nan,2.666666667,positive
11539,11539,33969,kashmir problem tere nehru ki hi hai jisko hum jammu baal bhughat rhe teri congress ki jmanat jabt,2,positive,kashmir problem tere nehru ki hi jisko hum jammu bal bhughat rhe teri c ongres ki jmanat jabt,-2,negative
11540,11540,33970,bajpai ji pls ham aapki ijaat kart hai modi ji ke baar kuchh ulta nahi likh 354 site dilaya hai,2,positive,bjp ji plz we are happy,3,positive
11541,11541,33972,good nah phark nan,2,positive,good does not return,3,positive
11542,11542,33978,yes sir hope stop dharm parivartan ???? missionari,2,positive,yes sir hope stop religion change ???? missions,0.6666666667,positive
11543,11543,33983,waheguru ji ka khalsa waheguru ji ki fateh one friend stevi kaur recent start busi call  kaur arm nan,1,neutral,waheguru ji k khals vaheguru ji ki fateh one friend stavi kaur recenter busitcall,0,neutral
11544,11544,33987,aap ki dna news awaj ko sare desh bashi ko pouchao hame aasha hai modi ji aapka dna interview ki jariy se,1,neutral,reach out to your countrymen all over the world. we hope modi will help you through your daily interviews.,1.666666667,positive
11545,11545,33991,eid kuch naya kart hai eid garibon yatimo ko khush kart hai yeheidbanaoclass,2,positive,"aid is kuchay kart, aid garibonitimo is happy",3,positive
11546,11546,33992,truthi murkh describ nation languag yes hindi india 's nation languag,1,neutral,truth murky describe nation language yes hind india 's nation language,1,positive
11547,11547,33995,chakravarti samrat maharaja dhiraj raj rajeshwar veer siromani shahanshah e azam maa bharti ke ladl saput maa hiraben k nan,2,positive,chakravarti samrat maharaj dhiraj raj rajeshwar weir siromani shahanshah a azamma bharti ke ladlsputma hirbenkan,0,neutral
11548,11548,33999,aap khushiya manaiy ameet shah home minist wah modiji wah nan,2,positive,"yours sincerely, ameetshahme home minister modiji",2,positive
11549,11549,34000,amir bhaijaan pleas speed karo apn ap batsman beat ho gaya ga kamd kam 145kmp dalo nan,2,positive,wealthy playspace has lost at least 145 players.,-0.5,negative
11550,11550,34001,kind oppa ?? 's wrong sorri na bhee nagkkdrama kasi si ate eh ?????? oppafr par nan,1,neutral,kind op ?? &#39;svrongsorri na bheye nagkkdram kasi si ate eh ?????? opp,2,positive
11551,11551,34006,modi ji ek yojana laiy goa dekho paribhraman yojna jaha 18 60 year ke lound jcb ki khudai nan,1,neutral,look at modiji&#39;s plan to go around the 1860 yerke lundzcb.,0,neutral
11552,11552,34007,pictur day movement great aap ki mata ji apko ashirwad deti hui,2,positive,the pitturday movement greets your blessings,1,positive
11553,11553,34015,realli suprb trailer eager wait main trailer article15shocktrail,2,positive,really supra trailer eager wait main trailer article15shocktrail,2,positive
11554,11554,34021,better aloo dalk sona nikalunga nan,0,negative,better aloe dalkson niklung nan,2,positive
11555,11555,34031,12 idu n't sm ppl understand show yehundinonkibaathai dey r watch wriiten naina ( shashi mam ) ag nan,1,neutral,12 इदु न्त् स्म्प्प्ल उन्देरस्तन्द शोव्येहुन्दिनोन्किबाथै देय् र वत्च् व्रीतेन नैन (शशि मम्) अग्नन्,0,neutral
11556,11556,34033,utar librari quiet day errday hahahaha nan,1,neutral,the north library is not a quintessential hahahaha,0,neutral
11557,11557,34042,koi aan koi aan milav mera satgur poora ram bhai harpind singh ji haz,2,positive,harpind singhji haz,0,neutral
11558,11558,34043,?? good morn rockstar papa ji ?? ?? plz bless sewa sumiran parmarth ka bal ?? bakh nan,2,positive,?? good morn rocstarpup diz ?? ?? please bless save sumiran permarthak bal ?? don&#39;t forget,1.4,positive
11559,11559,34058,babyvividay happyvividay happi birthday vivi ??????????,2,positive,babyvividay happyvividay happy birthday viii ??????????,3,positive
11560,11560,34064,ramzan ka aakhri jumma mubarak ho # ????_?????? jummatulwida jummahmubarak,2,positive,ramzan ki aakhri jumm mubarak ho # ???? _ ?????? jummatulvid jummahubarak,0,neutral
11561,11561,34066,abe jameen mey rengn wale kide yeh account fake hai boln ke baad bhi apni gandi gandi badbu kyo c,0,negative,abe jameen mey renngale wale kya hai ahe cc oon hai faaye hai bollon ki baad ki apni gaadi gaadi gaadi badbu why,0,neutral
11562,11562,34067,ha ha ha aap parti best kyuki turki jesi school ab hamar desh bhi nan,2,positive,"best of luck, because turkey is not a country like jess scholओl abmar.",2.666666667,positive
11563,11563,34074,mam congress walo ki ab aap bhi chutti kar bahut desh paresan ho gya hai modi ji chutti,1,neutral,i am grateful that modi has become very popular even now.,3,positive
11564,11564,34078,saria miya kya sbka vishwa ghanta kbhi tumko vote nhi deng wo baitha lo bc sar pe unh sala mera ab,0,negative,"siriya why do you have a world-wide population, you will not be able to bathe low bliss",3,positive
11565,11565,34082,srishti ke janam se bhi pehl tera vaa tha ye jag rahe ya naa rahe rahegi teri aastha ????,2,positive,"even before the birth of srishti, it will remain alive, will it not remain or remain in your heart ????",1,positive
11566,11566,34084,insan freemedicalcampsatdss saint dr singh ji insan encourag valu save human live human life nan,1,neutral,insane freemedicalcampsatdss saint dr sigh i insane encourage value save human live human life nan,-0.4,negative
11567,11567,34096,kela aisa vanaspati hai jo khay woh pachtay jo na khay woh bina khay na reh pay soch samajh ke boliy ..,1,neutral,kail is the vegetation which is known as khao woh panchh which is not known as khao woh bin khyan or pay,-1,negative
11568,11568,34103,srk prashant srkian aditi x tujh jais teacher ko student laat maark bhaga de nan,0,negative,srk prashant srkian aditi ksh you don&#39;t give a mark to a student like you.,2,positive
11569,11569,34104,arun bhosdk english kya tumn tumar gaand se nikala tha kya bc english mai bolna bhi chod de phir,0,negative,"arun bhoslek&#39;s english was out of your mind, so why not speak english?",0,neutral
11570,11570,34105,dekho modi ka jalwa enk pravkta bolt modi ka sufda saaf hoga ab pravktao ka bhi sufda saff ho gaya nan,2,positive,"look at modi&#39;s speech, it is clear that modi&#39;s speech is now clear.",1,positive
11571,11571,34111,shikarpur siddiqu maari soomra muhallah curcular road samait mukhtalif elaiqon ki bijle guzishta 18 ghanton se band shahri pareshan nan,1,neutral,shikarpur siddiku mari soomra muhallah c urc ulr road samait mukhtalif alakon ki bijle gujisht 18 ghanton se bandh shahri pareshan nan.,0,neutral
11572,11572,34116,ravish ji sabs pahl aapko badhaiaaj patrakarita diwa aap jais imandar kuch hi ankar hain,2,positive,"first of all, i wish you all the best.",2,positive
11573,11573,34119,melay u sdm way nan,2,positive,delay u sum way nan,-1,negative
11574,11574,34123,khale happi birthday girl ?? fan sinc dabangg day way classi manner conduct mak nan,1,neutral,whale happy birthday girl ?? fan since dabangg day way class manner conduct may nan,3,positive
11575,11575,34125,good thought preced great deed great deed preced success great day believ gujarat goodmorningworld inspir nan,2,positive,good thought precede great deed great deed precede success great day believe gujarat goodmorningworld inspire nan,2.666666667,positive
11576,11576,34126,har ek cheej ki hoti hai lekin pagalpan ka koyi [ seema ] nahi hothi mulk ko pagal khana banan lage,0,negative,"it is an act of exchange, but not cohesive coal [sem], but the country begins to be engrossed",1,positive
