,Unnamed: 0,TWEET,SCORE,SENTIMENT_LABEL,ENGLISH_TRANSLATION,CALC_SCORE,CALC_SENTIMENT_LABEL
10996,10996,tu h gulam aur tere jais angrejo ke gulaam chatukar nehru jaiso ne desh andhakar pahuncha,0,negative,near you gulam jais angrejo slaves quaternion like country dark access,2,positive
10997,10997,feel boy ca n't even say shaadi krado nahi parha jata nan,1,neutral,feel boy even say c a न्त् marriage crude festival jat nun,0,neutral
10998,10998,light dark haru back better ever ?? fruitsbasket fruitsbasketspoil,1,neutral,light dark back better ever s fruitsbasket fruitsbasketspoil,2,positive
10999,10999,ye kiss haram ki aulad h jisko ye maanta hoga vo sala khud haram ki paidaish h bhdwe sale ek baap ki au,0,negative,kiss sale haram child mant hoag they sal himself haram born bhadwe father and,2,positive
11000,11000,srk stylish danc b brabar nahi proper physiqu dhoom 4 flop karwa dega nan,0,negative,stylish dance proper doom flop stop braber physiku curve deg nun,-1.666666667,negative
11001,11001,neha pant ji aaj bhi aap sirf modi support kar rahi hai aaj ji ne bahut,1,neutral,new part support aaj only aaj,2,positive
11002,11002,happi birthday paresh rawal sir ji mani mani happi return day sir ji big big fan yoursir ji,2,positive,birthday sir return day sir big big fan yours hippie paresh rawal money money hippie,1.666666667,positive
11003,11003,goodmnight y'all < 3 love y'all esp exo & nct + happi third bday isko exo nan,1,neutral,goodmnight all love all esp ex third day ex न् त् hippie nun,3,positive
11004,11004,mae apk ley apk famili ke ley hamesa pray krti hu lala jaan bboohhhoott khubsurat bboohhhoo,2,positive,ask ask pray mae लेय् family लेय् hummus क्रति lal to know bbohohhoat well-to-do bbohoho,1,positive
11005,11005,nitish ne apn cabinet expans bjp ko jagah na de kar usk muh pe mast tamacha jad diya hai sahi k,1,neutral,british cabinet expanse mast had bjp the place give tip mouth slap that&#39;s right,0,neutral
11006,11006,increas vacanc ssc cgl 2017 sabka sath sabka vika increasessccgl2017vac,2,positive,increase col increasessccglvac व c अन् c sc. subs सथ् subs vic,1,positive
11007,11007,badlao se problem kya hai kya badlao hone ke bad parti khatm ho jayegi dusro ko v moka dijiy,2,positive,problem bad change change per finished will live second w moke registered,-2.5,negative
11008,11008,shabash india dark age mubarak ho hour lynch one blood-curdl indian short documentari nan,1,neutral,india dark age mubarak hour lynch one bloodcurdl indian short word doc umentari nun,0,neutral
11009,11009,level play field thi usmein bhi bowl ho gay yeh 5 saal hogay kaunsi aisi gaali na di hogi,1,neutral,level play field bowl gay usmein years will be council ace abuse on will,-3,negative
11010,11010,bain k loro sy bs yahe karwalo hum fazoool mai smaj rahi ty k ye hmare ley world cup layeng ?? ???? nan,2,positive,is world cup बैन् loro स्य् here curve fazoole me smj t humre लेय् layeng nun,0,neutral
11011,11011,question kaah pucht ho opinion hai kya bc direct bataat kyun nahi nan,0,negative,question opinion bc direct kah पुत्त् tell me nun,0,neutral
11012,11012,gulecha even housew respect kya karti ho ohhhh housewif ?? work,0,negative,even house respect work gulech karti ohhhh housewife,0,neutral
11013,11013,princez pk ko koi btay mrd kbi roti nhi brave man nan,1,neutral,pp brave man princess bey mr qb moth nhi nun,2,positive
11014,11014,saal gaandu khud porn dikhta hai aur dusr ko blame karta h ?? nan,0,negative,worn blame years gandu himself visible other nun,-1.5,negative
11015,11015,allah ka shukar hai yehi ek talent bohat acha hai bhai main jis ko system ne polish b bara zabardast kiya hai nan,1,neutral,talent main system polish allah fee that&#39;s it bohat well groom overwhelming nun,0,neutral
11016,11016,ji aapka vikalp congress kya desh nahi hai main kahunga univers nahi hoga,1,neutral,congress main option country kahung universe hoag,0,neutral
11017,11017,support cardib feminin feel music affili mikorogo * shagalabghala * nan,1,neutral,support cards feel music fili feminine mikorogo shaggle nun,2,positive
11018,11018,na kr yaar ny poocha itna react karn ki kya zaroorat ha nan,1,neutral,react kr man ny pooch so much to do zoroat nun,0,neutral
11019,11019,aan wale 100 day new india ke liy bhut hi aham hone wale hain e commers sector aur oil 's main apko bhut utar - chad nan,2,positive,day new india sector oil s main had आन् li ghost ego a c ommers yours ghost that nun,-1,negative
11020,11020,ndtv lost case kuchh na ho sakta iska nan,1,neutral,lost case न्द्त्व् nun,-3,negative
11021,11021,apex court spank ass first dismiss case exit poll k baad opposit ki,1,neutral,apex court sank ass first dismiss case exit poll opposite,-4,negative
11022,11022,desh sirf meethi 2 baaton se nahi chalta kathor bhi banna padta hai ye baaten satya charitarth k,1,neutral,country only mayethi baton chalt story to become paddt बातेन् truth character,0,neutral
11023,11023,best team pakistan tum jeeto ya haaroo sunoo chajj say aur chajj ki team say haarna,2,positive,best team parisian say team say jayato lose listen up chajj chajj toot,3,positive
11024,11024,janna mess shit n't mess lmao nan,1,neutral,mess shit mess may the birth न्त् nun,-2.666666667,negative
11025,11025,aapk music background fav show nan,2,positive,music background far show your nun,0,neutral
11026,11026,shoaib akhtar ko aj ki generat hero & legend maanti jis ne iss ka career dekha ni hai indisciplin nan,0,negative,shoaib altar hero legend career indisciplin aj generat manti see free nun,1.5,positive
11027,11027,naya bharat wah nahi ho jism saman adhikar ke liy mataon ko sar mundan karwana pare,1,neutral,new bharat that body summons adhikar li don&#39;t vote all मुन्दन् curvon beyond,0,neutral
11028,11028,1 ) kabhi socha hay k har taraf pakistan dushman hamari establish ko nazar atay hayn lekin ki,1,neutral,parisian establish thought hi her on the side the enemy view so हय्न् लेकिन्,0,neutral
11029,11029,guy realli need look one ????????????????????,1,neutral,guy need look one really,0,neutral
11030,11030,incred love & respect myhh bewafaa sardaar jiii ?????? nan,2,positive,inured love respect myhh infidel sardar gee nun,3,positive
11031,11031,pandey request place self control congress repres nan,0,negative,handed request place self control congress repress nun,0,neutral
11032,11032,rumour mat udao pehly jaan lo kya hua hai chacha yeh watsup nahi hai twitter hai fwd msg game mat khelo nan,1,neutral,rumour coach twitter fed mug game mt udao pehly to know take the vatsup mt play nun,0,neutral
11033,11033,nigam sonu ji thank appreci els concert kar lo bulana jaror nan,1,neutral,night thank appreci concert to sleep else take the bullon need nun,2,positive
11034,11034,phantom sweet cigg kyaaa yaaad dilayaaa sir amaz tast fun nan,2,positive,phantom sweet sir fun c igg what याअद् hearty amaz proof nun,3,positive
11035,11035,rkf pankhi actual 6 flop movi sinc 2015 kat mean panauti nan,0,negative,actual flop move mean rkf fan sync qt panauti nun,0.5,positive
11036,11036,yogendrayadav hum bjp-rss virodhi theaur hain elect mein unki jeet hui toh iska matlab ye nahin ki hum apne-a,1,neutral,bjprss elect matas anna yogendryadava anti were and j.e.t. no.,-1,negative
11037,11037,super excit super happi becaus first time watch dear offl sir silver screen ngk go releas nan,2,positive,super exit super first time watch dear off sir silver screen go hippie bay area ngk relays nun,2.666666667,positive
11038,11038,chal isi baat pe follow fresh term fresh start nan,1,neutral,follow fresh term fresh start let&#39;s go isi baat nun,1,positive
11039,11039,fan,1,neutral,fan,3,positive
11040,11040,mujh achhi lagati hai sooraj kii ye khaasiyat wo dhoondh hii leta hai uski zaroorat kahan hai - neelesh jain,2,positive,pain me good लगति sooraj of characteristic wash only lets uski zoroat nelesh,0.5,positive
11041,11041,7 show acha chalna chahiy peopl dont care kisko chanc diya kisko nhi jo main h kisliy hai entertain jyada krta hai nan,1,neutral,show people chance main entertain well to walk want dont c hey nhi kislyas more krt nun,1.5,positive
11042,11042,nhi frk pdta hai modi ji koi 1 sawal uthata hai mein jharkhand ke 1 gaav se belong krta hu maa baap p,1,neutral,jharkhand belong nhi fr after saval उथत village krt in father,0,neutral
11043,11043,kagiso rabada virat koh immatur ca n't take abus indian cricket fan bc mc tu hoga immatur saal,1,neutral,immature take indian cricket fan bc my immature kagiso rabad opposite c a न्त् abus you hoag years,3,positive
11044,11044,sushma swaraj ji narendra modi ji ke liy hai video dekhna,1,neutral,video sushm vocal narendra li to see,0,neutral
11045,11045,darren promis matter alway got back walang sawa kitang mamahalin susuporta nan,2,positive,warren matter away got back promis वलङ् all kitting ममहलिन् susuport nun,1,positive
11046,11046,done last ke 15 minut main realis hua paper ka dusra part bhi hai ankhon ke aag andhera cha gaya tha ?? nan,1,neutral,done last main paper part मिनुत् realis second अंखोन् the fire oppression f nun,0,neutral
11047,11047,entangl hope got better nic ?? nan,1,neutral,entangle hope got better ni nun,2,positive
11048,11048,mean like main yeh point bhi nahi karta bad time almost sabk life main aati hai,1,neutral,mean like main point bad time almost life main sub fire,-1,negative
11049,11049,aslam alikum jumma mubarak statusramzan ka last jumma alvida ramzan ka,2,positive,mubarak last aslam अलिकुम् jumm स्ततुस्रम्ज़न् jumm alvid ramzan,0,neutral
11050,11050,modi ji wala cloud toh nahi fir toh mamla gadbad hai ?? nan,0,negative,cloud then muml miscarriage nun,0,neutral
11051,11051,ye baath bilkul sach saabith huyi sister ?????????????????? excel tweet ????????????,2,positive,bath sister expel sweet absolutely true sabith hui,0,neutral
11052,11052,thinker dekho bhai chamcha bol lo kuch bhi bol lo end bjp wale hi kaam kareng congress wale sirf corrupt kareng nan,0,negative,thinker end congress corrupt look spoon speak up take the some speak up take the bjp work kareng only kareng nun,0,neutral
11053,11053,pakistan allah k nam py bna hy iski hifazt b wohi kr raha jaison k bohkni sy kch nh hoga nan,2,positive,parisian by allah name to become yes hifzat the same kr jaison bohkni स्य् k nh hoag nun,1,positive
11054,11054,nice dp ke ghatiya tweet ke repli mein ladk ais comment kart hain jes é mandir mein murti k aag dhoop batti,0,negative,nice up sweet comment ghatiya repli boys ace duty jess it&#39;s temple murti the fire wash up the light,2.5,positive
11055,11055,abe bhadw woh log mandir maan kha rhe haram ke pill tere jais dalal hi aisi fake news faila,0,negative,pill face news abe भद्व् temple man b the way haram jais dalal ace the fall,0,neutral
11056,11056,ha ha ha right place apna toh pata nahi aapki toh wapa laan ki koshish start nan,2,positive,right place start pet vp लान् try nun,0,neutral
11057,11057,gandhi sirf wo nehi hota jo gandhi ke bansaj ho gandhi wo hote jo bapuji ke adarsh pe chalt hain ajj log sama,1,neutral,gandhi gandhi gandhi only nehi bansaj bapuji invisible the chalat ajj even,0,neutral
11058,11058,ye toh  good night friend  jaisa tweet ho gaya ?? nan,1,neutral, good night friend  sweet nun,2.5,positive
11059,11059,love kendra kash jas ?? cute nan,1,neutral,love cut center kashmir jas nun,1,positive
11060,11060,modi ke kutt aur andhabhkt tweeter pe bhi bhauk rha modi ke kutt ko sirf hindu muslim krne aur gareeb k,0,negative,sweeter hindu muslin dog blind hungry dog only to do गरेएब्,-1,negative
11061,11061,wrong side waalon ke tyre punctur karn ka,2,positive,wrong side valon there again to do,-2,negative
11062,11062,pritam ke suro ka jaadu pahuchega anand raj anand aur judg ke dilon tak srgmplilchamp par sat-sun 9 pm shaan @  nan,1,neutral,puritan and and judge srgmplilchamp pm shan suro magic will reach the cord दिलोन् satsun nun,0,neutral
11063,11063,dami lol cheap nan,2,positive,ll cheap dami nun,0,neutral
11064,11064,arr aap ko pta nhi congress bjp ko bjp ke trike se harayegi jais bjp 2 seat se aaj bahumat le kr aa,1,neutral,are congress strike seat pth nhi bjp bjp will beat jais bjp aaj multiple take kr come,-1,negative
11065,11065,special leicest friend weird experi year back exhaust got hote,1,neutral,special nicest friend weird expert year back exhaust got,-2,negative
11066,11066,,1,neutral,nun,0,neutral
11067,11067,modi ji aapko hardik subhkamnay aapki jeet per per ab aapk samn bohot badi chunoti hai desh ko,2,positive,hardik सुभ्कम्नय् j.e.t. per per your samn bohot big pick country,1,positive
11068,11068,sindhi baray harami hain ye munafiq azadi say pahlay ye angraizon ko aupni aurtain,0,negative,sindhi say buroy harmi munafi azadi the first angrazon aupni और्तैन्,0,neutral
11069,11069,mushkil lagta hai tri harder,2,positive,harder difficult lagut tri,-1,negative
11070,11070,kartavi hamara watan hai imaan hamara watan hai dil se nan juda ham kar payeg aay gar toofan bhi hamari raaho kad,2,positive,duty mother country iman mother country delhi nun jud pay i do toofan stay tall,-1,negative
11071,11071,pulwama attack ke bad bhajji paji ne hi kaha tha ki hame pakistan ke sath match nahi khelna chahi aur aj khud paki,2,positive,pulwama attack bad parisian match bhajji the post us सथ् to play yes aj himself ripe,-1,negative
11072,11072,chowkidar hatalo lo ab elect hogaya hai u lost bhagwan ka likha mitan aye nan,0,negative,elect lost aye chowkidar move take the hogay god write मितन् nun,-1,negative
11073,11073,kafi lambi umar guzar k time tho kafi player allah ko pyaray hogaye ???? nan,1,neutral,time the player cuffie long age pass cuffie allah pure be done nun,0,neutral
11074,11074,guru ji advanc badhai becam fruit - jai ho meet cours time nan,2,positive,advance became fruit meet time master more jai c ours nun,0,neutral
