,TWEET,SCORE,SENTIMENT_LABEL
10770,billion billion dollar pound euro etc ka kiy ye khud ki maa ke bhosd ko dhandha chala kr ada karmng kya,1,neutral
10771,respect modi ji sir app india k chor logo k liy kari se kari saza nikaliy chalt firt bag,2,positive
10772,mera taya pakistan cricket ka legend hai parchi lagwadeta lekin bc messi ki waje se footbal ki tarf agaya,1,neutral
10773,koi ram janam lega jo ravan rupi ko narak bhejega isko lagta h ben nan,0,negative
10774,say cruxh naazir ho tm lanat beshumarrrrrrr nan,1,neutral
10775,happi birthday tander ka na heheheh san handa nan,1,neutral
10776,ye third class polit hame rass nahi ayega apn desh nafarat felat suvar se bhi khrab tnneedshindi nan,0,negative
10777,perfect ???? woman real - real woman perfect ???? . one perfect earth ?? . strive fo nan,2,positive
10778,hindu bht acha kiya ye bht pehl hi kr dena chahiy tha wais b ye godi media opposit ko insult krne ke ly bulati h nan,1,neutral
10779,jodhpur ki janta us gandhi ko bhul gye jo gandhi apn bacho se jyada jodhpur ka dh,1,neutral
10780,indian ye insan h hi nhi ins umid bhi insano wali nhi ker sakt nan,0,negative
10781,happi birthday maddi kais kahu tuzs rehna hai tere dil ?? rhtdm ??,2,positive
10782,humar desh ke pmoi shree modi ji jish tarah aap ko jaat paat se uth kar logo ne janmat diya hai ushi tarah aap se,2,positive
10783,savidhan savidhan karog tumhara bap bhi trust tum pe nahi karega savidhan jaha vaha rahega tum,1,neutral
10784,manoj tiwari ji ki aitihasik jeet par bahut bahut badhai sabhi delhi vasiyo ka dhanyabaad,2,positive
10785,love high toward trust believ 1 corinthian 1013 king jame version ( kjv ) 13 ha,2,positive
10786,tu kutt ki bacha bhokt reh aur apni aukat batat,0,negative
10787,s clear wo n't minist modi 2 0 govern indian around world miss nan,1,neutral
10788,sarfaraz ramzan main 1 run 70 k barabar hota hay humn run thek bnay thay ab goron ko nahi pata hum kia karen ?????? nan,2,positive
10789,kya desh ka bhla kreng model ki tarah sanasad jaa rhe h simplic bhi honi cahiy nan,0,negative
10790,lo bhai yeh pappu hai ki manta nahi phir comedi suru kar diya bhai pappu ab bhi nahi sa,1,neutral
10791,licious cheer luv know someon els far wors bella ?? nan,2,positive
10792,congratul bhot bhot badhai aur subhkamnay sir aap sbhi ko nan,2,positive
10793,twt rm good speaker hand sexi mental bts realli lucki leader ???? nan,2,positive
10794,aap jab bhi delhi mein hon aaps milunga miln ka bahut dil kar raha hai manoj mithal bhu-it 81 batch mechan nan,2,positive
10795,life understand kaptan sit like tyaari bhi nhi hai exam bhi sirrr pr gay hein nan,1,neutral
10796,thinker arey mere jhantu agar encount fake nahi tha gujarat high court ne fir tadipar,0,negative
10797,ordin ko tear karna bhi dictatorship hi thi haar ko maniy aur mahnat kark agay bde nahi pata nahi phir kya hoga nan,2,positive
10798,420 sunny568 bi2452 k allah tumi hmesha khush rkhi aur aisi rho q nan,2,positive
10799,katarina entri srk veer zaara love look handsom cute charm,2,positive
10800,shame shame policemen hamara samaaj kidhar ja raha hai hamar sanskar kahan kho gay,1,neutral
10801,dear modiji appn student k stipend badhadi achha batt hain filpn apn ye kam per hamar desh main kab hoga,1,neutral
10802,wish happi birthday sir mata rani sadeo aap par apni kripa banay rakh ???? nan,2,positive
10803,bohat pakhtono ko pashtunistaan ka nasha charha howa hai aj kal hosh mein jao wrna sach ki mar parh gi bar nan,0,negative
10804,salmankhan archanapuransingh kapil sharma comedi show ???? show telecast weekend thekapilsharmashow k nan,1,neutral
10805,abe kuch sharm karo tumhr jais baklol ke hisab se secur naam ki kou chiz hi nahi hai,0,negative
10806,yr 90 k dor ka ek song ha jis adnan sami na mujahid k part play keya tha adnan sami ka wo song yad ha zaror,1,neutral
10807,abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe nan,0,negative
10808,aqal k paidal bhi ye hi bol rha hu ye hindu muslim nhi hai jisn ye tweet k,1,neutral
10809,krishna ???????????? report chutiya hote h pata tha ye kuch jyaada hi ho gaya nan,0,negative
10810,reat pe thak k gira hun twe hawa puchti ha ap dasht mai q aay thi wehshat k baghear ( love life ) nan,2,positive
10811,u r right sir hum sarvey vaha se chalu kare jaha se sp-bsp aur tmc jite hai nda ki 350+ hai bahut time lagega nan,1,neutral
10812,sant rampal ke andhbhakt sleeper cell ki tarah hai aiss pakhandi andhbhakktonn ka illaj kariy jo pakhand,0,negative
10813,muje bi promot kro koi follow nhi badh rhe aditi hiker akanksha jr @  nan,0,negative
10814,modiji time time chang come congress ka hath garibon ke sath abhoganyay ht nan,2,positive
10815,kisi ko apni tarhna mat samjho khali nam k muslim tarak fatah itni chaplosi mat kero india ki,0,negative
10816,best wish pseudo atheist new countri advanc bon voyag,1,neutral
10817,parti se maal leke bech k apni sale k record banan sa fayda tabhi h jab purani payment clear ke di ja,0,negative
10818,pakistan ja nahi sakti lekin gungaan wahi ke kr rahi hai ek yhan k log hai yahi rahe kar bh,1,neutral
10819,msd meri life hai ???? ranveer meri duniya ???? love much ???? love life,2,positive
10820,today prime minist narendra modi sworn world 's largest democraci morva ( hadaf ) panchamah gujara,2,positive
10821,jab kattu vo jeez hi bad hai toh sad hone ka fayada hi nahi hai,1,neutral
10822,histori top 5 song - tum se hi main jahan rahoon introduc - tere bin sanu soniya,1,neutral
10823,feselit walu k pas achi shirt hoti hen main ne un se kafi bar mngwai hai ship karachi nan,2,positive
10824,lord tum log ghatiya mental k ho ghatiya hi rahog tum india ka kuch bigad nan,0,negative
10825,bjp ko badhai rajasthan ki janta bjp se kabhi naraj nahi thi vidhansabha ke elect,2,positive
10826,bhamana di nayi jatt di eh yaari ah jaan nalo yaari jatt nu piyari ah,2,positive
10827,kya kareng agar musalmaano ko khud ka wajood bachana hai khud ke imaan ko salamat rakhna hai agar abhi bhi u,1,neutral
10828,chal ft 2 chainz & nicki jam - love n hennessi ( remix ) ( clean ) nan,1,neutral
10829,mundka pass aj tak leakag band nahi hui h nangloi k pass ka kaam chal r nan,1,neutral
10830,lagta hai lubika aunti ko aaj muslim-muslim kheln ke pais mile hai aaj shaam chicken-shikan,0,negative
10831,world cup fananthem india made day lot amaz finger cross team india cup toh hume,2,positive
10832,mlagk kyu tere baap ka ec hai bsdk saal dilli ki janta ne nanga kark mara tum paapiyo k,2,positive
10833,hallo ! ! ! sorri account nonaktif follow new account alya tan pleas unfollow thank ) nan,1,neutral
10834,realli behav like children mujh bat nahi mili main kal se kheln nahi aaoonga nan,0,negative
10835,teri bachpan ki yaad ?? ?? ?? ?? ??,1,neutral
10836,polici sad ( may share spread awaren nan,1,neutral
10837,haha cant even speel goad write dumi nan,0,negative
10838,namaskar lata didi ji mai apk kathan se sau feesdi sehmat hoon lekin ye virodhi desh ka gaddar ha,1,neutral
10839,patrag sambit bhai apka jaan khatr mai hai shayad ghar se kam nikly,1,neutral
10840,ye nishant kaun hai samjh nahi aata ye kiski side say bol rha hai sala bada resourc hai everyday kisi n kis,1,neutral
10841,modi ji ka sapath grahan samaroh dekh lena se horror kuch nahi milega tujh fattttt ke hathhh aa jayegiii nan,2,positive
10842,yadi dhara 370 35 par kuch nahi kiya bahut a66a nahi hoga 2024 bjp ke liy rajyasabha bahumat bhi nahi hai nan,1,neutral
10843,hindu dharm ko nasht karn ka shadyantr kiya ja raha hai isiliy hindu sanskruti ki raksh nan,1,neutral
10844,kya hua sir result k baad apka koi video nahi aya ralli tv debat nahi ho rahe hain cont,1,neutral
10845,oohhhh ahem ahem 's ur boyfriend great knew phele se ???????? nan,1,neutral
10846,fir bhi jeet gay mere ladk wish sarri gave cap ?? nan,2,positive
10847,girl need understand agar nahi hai gand himmat agey badhn ki ladko ko hope deke flirt kark sext ka nan,0,negative
10848,interest seri hostageswithhotstar love see web seri bahut jayada accha seri hua ye,2,positive
10849,maa baap ki dua sath hai ?? bas yahe kafi hai ???? * paidmediacantharmsalman kirraak,2,positive
10850,???? sai sharanam jagan bhai ???? prathibha swami ka tharaps shubakankshalu ?? know jagan bhai aapn b,1,neutral
10851,perdea ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jni,2,positive
10852,lost 5-0 australia 4-0 england lost warmup afghanistan lost open match wit,1,neutral
10853,evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat,1,neutral
10854,vote bank ki rajniti hai musalman never vote bjp even whole countri may regist name nan,0,negative
10855,sachdev tri karn wala mile koi sath main mar pe bhi jaak karn ko readi ho jaun nan,1,neutral
10856,happiest birthday sir jee ???? allah swt ap ka saya hmesha hum par qaim daim rakhi ameen sumameen ?? hbdabidiqbalkhari nan,2,positive
10857,construct main reason come back houston much shit everywher nan,0,negative
10858,larkaa ni koi msla ni ab jisko pta ni us ne puch b liya tou kia kch ni nan,1,neutral
10859,unko koi nhi dekhna chahta phir bhi ye expect kart hain ki wo jeet engay rahul gandhi pehl bolna,1,neutral
10860,siddiqui,1,neutral
10861,ab jo log akhilesh bhaiya k sarkar jhooth hi yadav seva aayog likh aur bole ki 56 sdm 86 se yadav hi huve h,1,neutral
10862,rah thank got dm ensur sort right away happytohelp ) - aisha nan,2,positive
10863,guddan tums na ho payega 29 may 2019 preview akshat send angad psycholog,0,negative
10864, hasi toh phasi  fake actual agar wo hasi toh phasa tu harami nan,0,negative
10865,jai hind ????,2,positive
10866,problem team ki nahi hain bhai team congress jor,0,negative
10867,shatram short n simpl koi tensn hi nhi hoga na koi jhgra na koi lafda na sala koi depress nan,2,positive
10868,manjoor hai di aapk ke liy natmastak hu jai hind jai jawanjai kisaan azaad hind manish fauji,2,positive
10869,dear ruksar ji muslim plz bjp jaisa mat bano hindu muslim soch rakhn wali,1,neutral
10870,polic station ki noida extens bahut zaroorat hai chori aur loot ki vardaat bahut badh gayi hai nan,1,neutral
10871,siddiqui agar daru aur hoor hi allah ki nishani hai mallya hi alla hai nan,0,negative
10872,andr peteeee thissss ?? yieeeee happi nan,2,positive
10873,speak amna say happi birthday ?? may mani bless ???????? nan,2,positive
10874,ave congressi gadho ye economi kam nahi hue h desh bahut tezi se age bad rha h economi pich rah gayi h nan,2,positive
10875,medic ???????? go away uch ur feel genuin jor nan,1,neutral
10876,nahi chahiy 5 kg gas cylendar main bhi scientist modi sahab ki tarah naal ki gas se chai pakoda ban,2,positive
10877,diva13,1,neutral
10878,ye dukh sehen nahi ho raha abhi wapa ashley young ke pass jana hai hume ???? ucl uclfin championsleague2019 nan,1,neutral
10879,ab itna b gudgyaan mat kar modijii ka ok koi modi n apn kudh ki salari nahi beje ek fund hota h,1,neutral
10880,yes listen earli 2000s rock bother nan,1,neutral
10881,ever surpris parti  nhi ye chonchali nhi krti meri circl k log,1,neutral
10882,18 second ke video clip ke adhar pe apna nirnaya na banay polic ko apna kaam karn de nan,1,neutral
10883,sharma garrywalia bhai kuch realiti bhi lagna zaruri hai aur e,1,neutral
10884,en muslano ke paa lassi ke pais bhi nhi h kya baad boleng polic ne pichwada tod,0,negative
10885,itni nafrat kyu hai inko bjp / rss se fakenew faila kar badnam krnewal khud ko democraci ka soldier mant hai ha,2,positive
10886,manish shri narendra modi ji ko mere aur jaan jaan keh de samrat ho kya aap meri madad kar sakt hain main ek divya,1,neutral
10887,terrorist ko elect jita ke parliament bhejn wale log pratap sarangi ke past pe surpris dikhn ka naatak kar,0,negative
10888,replica say creat unlimit bodi hm interest yes th,2,positive
10889,itni garmi hai itna ghussa araha hai har chhoti se chhoti cheez pe good time talk even ap,0,negative
10890,ki sarkar jiski bunyaad pe tiki h wo aaj apn mukaam pe pahunch gayi laghusanka ki deri h fir,2,positive
10891,think govern chang condit automat chang answer big,0,negative
10892,rssbldc2018type aj ka yuva pagal nh h shab ki jate jate nokriya nikalog vote mil nan,1,neutral
10893,jumma jumma aath din bhi nahi hue sarkar bank aur ye ek communiti ke neta phir hamesha ki tar,1,neutral
10894,keep local ?? jamshedpur 's gulli boy mobashir rahman special messag fan ? jamkekhelo moba nan,1,neutral
10895,plz ahmad sir ramzan guzr rha hai ?? meri 2 farmaish klam parh den sehr ya iftaar plzzz ya rasool,1,neutral
10896,amit shah nay sahi kahan tha ki ub bjp 50 saal raj karegi dekha kitna bharosa hae usay evm pey aur evm nay jitaya hae - obc nan,1,neutral
10897,n't know liber hate self made peopl khud 200rs ki ticket bikti nahi dusron ko ung karni hai nan,2,positive
10898,respect sir atal ji k charact ek song srk sir n kiya tha jagjit singh ji k gaan aapk biopic,1,neutral
10899,hi mai dua karta hu aap ek din jarur desh ka kaman sambhaleng bas aap himmat na hare q ki agar aa,2,positive
10900,isi vjh se hi toh pure desh ne aapko hi chuna hai sir best nan,2,positive
10901,krishan kutto kutta hai doodh peeta hai malaai nhi chipakn de,1,neutral
10902,manmohansingh ji ko katputali banaya gaya tha ye jag jahir hai kapati ais misguid karnewal statement na de nan,1,neutral
10903,aaj ak vidio dekha tha jism ak manorma bol raha tha ki india ke baap pakistan hai jabki hakikt hai ki pakistan k,1,neutral
10904,main na ab sacchi bata raha hoon agar iss eid adiza hume pichl baar ki tarha adiza wala eidi nahi diya na,1,neutral
10905,,1,neutral
10906,bad edit charay ki awaz bhi nahi nikl rehi,2,positive
10907,???????? toh aur kasi hoti hai ? ?? hum ne toh futur bhabhi achi nanadon ki tarah koi pahdda nahi karwa wa,1,neutral
10908,muslim 's vote 2 ghanta r differ come appeas muslim bc,0,negative
10909,mani congratul noor jaan wish long happi marri life kn,2,positive
10910,ye team world champion jarur banegi captain team ji nan,2,positive
10911,tum wahi ho jo muslimo pe nsa lagaan ko sahi thahra rahi thi mp gaay wale matter pe congress ki agent cum servant nan,0,negative
10912,karwa ham apk sath sir nan,2,positive
10913,kyuki tumn abhi tak follow back nahi diya hai nan,1,neutral
10914,congress parti walo ne apn pravaktao se kha tha ki kisi debat ka part mt bnna kuki unh pta tha ki,1,neutral
10915,media debat agar argument hota bohot sahi hota koi problem nhi thi ek propaganda chalaya j,1,neutral
10916,ya insan gym jaa sakta hai ya offic time pe,1,neutral
10917,786 aaliya ye jahannum ka irdhan khsbbis ka aulad iski liy sulgi h ki aala h nan,0,negative
10918,kisi bhi hindu ya ram nam ka naara lagan wale ko iss se darn ki koyi zarurat nahi yeh ek aam cm,1,neutral
10919,bewaqoof q bana rahi ho 31june ka mahina nahi hota nan,1,neutral
10920,aap galat sabit ho gaya hai kyuki pure desh jaha - jaha muslim jyada hai vaha se bhi bjp ke lo,1,neutral
10921,sab jhoot hai employe ka khoon chost ho tum log din main 15 hr kaam krate ho gareeb lako ki majburi ka fayda uthat ho nan,0,negative
10922,top1 ab toh inshan k ??? pr b logo ko trust uth gya uns accha kutto ka pi lo least ??????? toh rhegi bc ?? nan,1,neutral
10923,niya5 gatkari ne rakesh ko chillat hue suna sam tone normal gatkari ko sammi kya bol rsha tha door k bahar se sunai nahi dia nan,1,neutral
10924,good luck kk humesha ki tarah aasamaan se aag nikalna,1,neutral
10925,love much thank mga ate ko muaah,2,positive
10926,archana yahan logon ko khaan ko nahi mil raha aur ye khaan onion-garl dhund rahe hain,0,negative
10927,dev da tmr new movi song ami tmk valobasi realli love ??? lot ???????? ... . nan,1,neutral
10928,astrowberri 'm see eunwoo kirbi hahahha cute ?? nan,2,positive
10929,gadkari quran ko jyada tehzeeb dene ki jarurat nahi hai nahin congress ki tarah se pathan,1,neutral
10930,sir india ke berojgar youth ne aap pr bharosa kiya hai taki aap es baar unk ley kuch kare kyunki,1,neutral
10931,bhai love stori kay chakkar mein hui ladkay ki pitai apnay logoun ka support milna bolkay,1,neutral
10932,sab umer ayub ke tareef ker rahain good lekin jo banda back end pay baith k technic sab amoor ko dhaik raha hay nan,1,neutral
10933,agar ye bjp wale ais hi sb parti k logo ko even sb parti k ghatiya logo ko ais hi apn part,0,negative
10934,sir jabtak dharmendra pradhan odisha bjp koi v badlao nehi ayega aaj odisha bjp ka ese,0,negative
